Time,TweetID,UserID,Text,Label,Category,Abuses
2015-07-27 12:37:11,625646109231153153,210102472,we should go inside perpetator territory and treat them as we done in burma #gurdaspurattack .,2,1,
2015-07-27 13:03:09,625652646938939393,1905075956,"what does terrorists shouting , allahu akbar , tells us  ?",2,5,
2015-07-27 10:42:42,625617299375005696,76822156,"i welcome @bjprajnathsingh's statement warning pak on #gurdaspurattack , hope he has received intelligence inputs establishing pak hand  .",2,2,
2015-07-28 03:44:30,625874445538754561,3175041229,"oi endia its time 4 u to b mature & stop misleading world with ur false propaganda , no one is going to believe u so grow up #gurdaspurattack .",2,1,
2015-07-27 12:22:26,625642399469977600,319187829,heart felt condolences to those families who lost their loved ones  .,2,1,
2015-07-27 15:18:30,625686709208940544,3067955478,"next time there is an attack in london , we will call the attackers anti monarchy protestors #gurdaspurattack https://t.co/ofdxfbwxel .",2,1,
2015-07-27 11:26:35,625628345972076544,360761155,"now what , ll u say 4 #gurdaspurattack nd #yakubmemon #yakub thy came frm narowal , terrorist alwys b terrorist , memorize it .",2,6,
2015-07-27 13:48:29,625664056234369025,113600686,someone somewhere must have been writing a lucid article how nehru is responsible for today's attack  .,2,2,
2015-07-27 07:56:21,625575435108126720,84009898,original numbers may vary as per situation  .,2,6,
2015-07-27 16:37:25,625706567086665728,909461378,"who fought and died was sikh , those killed terrorist were sikhs , who were srving peple on spot were sikhs and top headlin #gurdaspurattack .",2,5,
2015-07-27 13:11:46,625654813636755457,2506756932,"a wise man once said , the opposite of love is not hate , it's indifference  .",2,6,
2015-07-27 13:45:25,625663281013764096,1239285678,morons in dont they knw diff btwn rebels & terrorists  ?,2,6,
2015-07-27 13:05:55,625653341872193536,3258753654,"#gurdaspurattack aaptards are slowly getting out of their rat holes to troll , they hid behind khujliwal ass when operation was on  .",2,2,
2015-07-27 13:55:40,625665861970333696,2165187020,exactly salute to the bus driver who save 70 people lifes #gurdaspurattack no one showing that .,2,1,
2015-07-27 14:35:05,625675781499326464,540671506,culprits should be punished alongwith those who take their side  .,2,1,
2015-07-27 14:42:02,625677530863808512,2527892677,"terrible news , may our martyrs rest in peace  .",2,1,
2015-07-27 13:19:17,625656707746639872,129321003,indian government blamed pakistan for #gurdaspurattack while it was happening  .,2,2,
2015-07-27 08:51:06,625589215041048576,283402225,"of india should learn from #gurdaspurattack whoever is supporting terror from any party , nda , must punish sad govt is responsible .",2,2,
2015-07-27 16:06:22,625698754385973248,338501530,first #gurdaspurattack and now we lost missile man apj abdul kalam  .,2,1,
2015-07-28 04:14:19,625881948464939009,1434812580,"#gurdaspurattack expect standard pak response , who , me  ?",2,6,
2015-07-27 07:14:54,625565004184424448,1387158506,"remember 26/11 , so support our soldiers  .",2,1,
2015-07-27 14:48:21,625679119229911040,1712806195,cancelling the indo-pak cricket series is the only thing india can do  ...??,2,6,
2015-07-27 08:19:48,625581336913424384,2386292652,"thanks to media , we know more about yakub's family than we'll ever know about the seven policemen killed at #gurdaspurattack .",2,6,
2015-07-27 09:43:47,625602474875850753,165227805,"if u r against my nation , beep i m against u all  .",2,1,
2015-07-27 11:00:50,625621863117393920,42197010,they called mms weak wen that legend had handled toughest if situations with sensibility n grace unlike hollow pm modi #gurdaspurattack .,2,2,
2015-07-27 12:33:28,625645175889506304,337692929,all indian's people should be against indian political leader & terrorist #gurdaspurattack .,2,1,
2015-07-28 02:51:19,625861059631382528,44340119,now is the time to show a tough stance on terror and terrorism  !,2,1,
2015-07-27 11:05:08,625622947219181569,2226051822,"start your , chhati kootanaa , #gurdaspurattack https://t.co/uxyrjqw5n9 .",2,6,
2015-07-28 02:04:31,625849283326050304,590961844,whole nation want to see strong reply from india on #gurdaspurattack hope no disappointment from u  .,2,1,
2015-07-27 13:57:13,625666252619382784,92607757,"but has hit the lowest by labelling them as just mere , culprits , #gurdaspurattack https://t.co/0yrxol7wgm .",2,6,
2015-07-27 07:24:20,625567378890297344,1943607950,baljitsingh g shaheed ho ge #condolence and prayers to their family .,2,1,
2015-07-27 09:10:39,625594133285961728,44302386,"get into responsive act , not into blame games  .",2,1,
2015-07-27 10:04:52,625607779923816449,362452673,"heading to gurdaspur , for the latest cowardly attack by terrorists #gurdaspurattack .",2,1,
2015-07-27 12:59:00,625651601777111040,1008235064,millions of blessings to the sp baljit singh who sacrificed his life to keep india safe  !!!!,2,1,
2015-07-27 08:12:18,625579450315374592,41763568,a big failure on the part of the punjab government to let #terror make a comeback in #punjab #gurdaspurattack .,2,2,
2015-07-27 08:26:09,625582935459008512,53368404,and its even more unfortunate without proof and investigation people conclude terror attacks  .,2,3,
2015-07-27 14:56:47,625681243770720258,302808408,on othr hand pak provoking khalistanis  .,2,6,
2015-07-27 15:13:44,625685508614656000,125353745,this incident may open the minds of so called humanity supporters and anti-national people having soft corner for menon  .,2,1,
2015-07-27 05:14:12,625534631039774720,2855778510,#gurdaspurattack y dont u let them have j&k  ....,2,6,
2015-07-27 11:16:21,625625769327333376,713631025,"if there is such a big concern about the #gurdaspurattack and many expected , why are there so many real-time updates  ?",2,6,
2015-07-27 13:13:40,625655294400442369,361266966,the #gurdaspurattack is yet another question mark over #pakistan's real intentions on counter-terrorism  .,2,1,
2015-07-28 09:22:13,625959432392802304,121747601,"false flags are getting old , besides , you cant plan them well enough , too many holes  !",2,3,
2015-07-27 19:04:40,625743623045296128,97637025,"india mourned the demise of brave soldiers in #gurdaspurattack and a great visionary , father of pokhran #ripabdulkalam .",2,1,
2015-07-27 10:49:37,625619039432278016,292899825,"#gurdaspurattack #gurdaspur if any remains will be so sympathies on them , saying culprits huh  ...",2,1,
2015-07-27 14:46:47,625678724814340096,89958330,"and yet again , it's we who end up saluting our martyrs and they who get away smirking at our inability to retaliate  .",2,1,
2015-07-27 15:16:11,625686126443954176,14360517,"sad day for humanity , this mess needs to end #gurdaspurattack .",2,1,
2015-07-27 13:47:52,625663900155969537,62479416,"terror attack home minister talks shit , pm not to be seen  ...",2,2,
2015-07-27 12:23:04,625642557368721408,17860272,my sincere prayers to the real superstars and super heroes who laid their lives in the horrific #gurdaspurattack while saving the nation .,2,1,
2015-07-27 12:47:45,625648769862774784,608566628,"now that all terrorists have been eliminated , libtards can start pontificating how islam is really a religion of peace  .",2,5,
2015-07-27 13:57:52,625666416281128960,358127438,i salute sp baljitsingh and other martyrs and heroes of punjab police .,2,2,
2015-07-27 12:14:56,625640513258024960,1962432751,now that #gurdaspurattack is over u must see this a sad & shameful reality of india's new kind of politics http://t.co/marvqmaxqy .,2,2,
2015-07-27 15:23:47,625688038287392768,1602907357,i m feeling fr indian ppl who r sufrng from attacks and their agncies cover it by blamng pakistan #gurdaspurattack #gurdaspurawakeskhalistan .,2,1,
2015-07-27 16:08:13,625699219240648704,124372129,"to point figures at our border force , hope did terrorists just cross the border on land  ?",2,3,
2015-07-27 09:19:51,625596450223730689,165227805,#gurdaspurattack r.i.p. my brothers n sisters who lost their lives  .,2,1,
2015-07-27 16:06:19,625698739663933440,2958158652,"just because does something as policy , no matter how flawed , doesn't make it right  .",2,2,
2015-07-27 15:54:13,625695695706550272,1364132616,"#gurdaspurattack is to seek the release of #yakubmemon by holding hostages , when failed they changed it 2 khalistan https://t.co/sqpq6lvwtq .",2,6,
2015-07-27 13:05:29,625653231968882688,159898870,salute to all the army & police men for their heroics  !,2,2,
2015-07-27 09:20:24,625596587905978368,85091908,"pakistan , assure the safety of sikhs in your country first and khalistan in dreams  .",2,1,
2015-07-27 12:53:30,625650215437991936,1620550010,respect for sir sp baljit singh from the core of our heart  .,2,1,
2015-07-27 15:53:42,625695565087510528,2426996287,may innocent souls rest in peace #gurdaspurattack we were not better than innocents souls who are not among us  .,2,1,
2015-07-27 15:15:45,625686015160627200,136602163,#gurdaspurattack remembering the families of brave hearts who lost their life's fighting against #terrorists  .,2,1,
2015-07-27 13:10:16,625654437768359939,2424066444,condolence with the people who lost their family member's in #gurdaspurattack .,2,1,
2015-07-27 09:46:28,625603147528941568,19059502,#pakis wouldn't want another #ajmalkasab #gurdaspurattack will directly get linked to #pakis if we get hold of a #terrorrat .,2,3,
2015-07-27 13:14:11,625655420472946688,65390378,"they will release same old drafted message , terror has no religion , #gurdaspurattack .",2,6,
2015-07-27 12:50:57,625649574594502656,1643131838,hope and #aaptards will learn sacrifices by police force #gurdaspurattack https://t.co/y5qfebcjbw .,2,2,
2015-07-27 12:05:49,625638217207840768,744849192,"so with #gurdaspurattack , india vs pakistan cricket relations have gone for a toss .",2,1,
2015-07-27 07:18:20,625565869041553409,25473290,we must not conclude so soon on #gurdaspurattack being a re-launch of #khalistan movement  .,2,1,
2015-07-27 15:06:28,625683679113641988,3177835898,how come no tweet by & 40 pigs  .,2,6,1
2015-07-27 09:38:12,625601066655195136,18016782,"p sp baljeet singh , the brave police officer and patriot who unfortunately lays still now , decorated with death  .",2,2,
2015-07-27 12:12:58,625640017281454080,3024065629,"blaming pak , isis , khalistan mvmnt etc without details  .",2,3,
2015-07-27 12:16:02,625640789763162113,2943576212,"#gurdaspurattack have a referendum , weather or not terrorists sympathiser should be treated as terrorists and dealt & punished same way soon .",2,1,
2015-07-27 14:59:42,625681975794380800,228370791,sad to know innocent lives were lost too  ..,2,1,
2015-07-27 06:56:08,625560285143695360,2225827772,"punjab is supposed to be peaceful , not terrorized  .",2,1,
2015-07-27 12:29:51,625644264303652864,467216831,the indian media will have you believe that every voice of resistance in #kashmir is terrorism & hence worthy of a bullet  .,2,6,
2015-07-27 07:50:48,625574040690790400,46811034,govt has given no info about #gurdaspurattack but tweeple & twitter has decided who they are and which country should be atacked immidiately .,2,2,
2015-07-27 14:11:37,625669876753956864,2156628140,#gurdaspurattack a request to we expect a lot frm u sir  .,2,6,
2015-07-27 15:05:58,625683552231763968,364813736,it's distasteful people celebrate #gurdaspurattack as modi government failure  .,2,2,
2015-07-27 09:00:33,625591593437794304,1030072981,#gurdaspurattack pakis strike deep inside disheartening to c italian worshippers behaving in ls  !,2,1,
2015-07-27 15:35:48,625691059528429568,19337533,first #gurdaspurattack and now we've lost an excellent visionary  .,2,1,
2015-07-28 09:23:49,625959836883136512,121747601,didnt learn much from ur drone misadventure  ...,2,6,
2015-07-27 13:48:22,625664025058217984,171856803,"#gurdaspurattack i am really thankful to #punjab swat team for killing all terrorists and saved , trial money .",2,2,
2015-07-27 12:09:15,625639080320045056,232550149,"as long as isi is calling the shots in pak , that country will treat us as enemy  .",2,3,
2015-07-27 07:29:31,625568686154223616,3140017214,our prayers are with the people of #gurdaspur and the ones who sacrificed their lives  .,2,1,
2015-07-27 14:50:59,625679781380554753,1934989190,"islam is not a religion of peace , hirsi ali #gurdaspurattack #pakistan #muslims #atheist  .",2,5,
2015-07-27 13:45:36,625663330842116096,113679352,salute to these brave souls who risk their lives 4 us #gurdaspurattack http://t.co/od0fzqh3sb .,2,1,
2015-07-27 14:40:58,625677260457054208,1175047638,#gurdaspurattack india is only good at summoning pakistani high commissioner the most  .,2,2,
2015-07-27 13:22:31,625657521370370048,573753204,"may the victims rip , and may their families gather the courage to bear such a loss #gurdaspurattack .",2,1,
2015-07-27 16:53:41,625710662551932930,2250266888,i am with swat commando who was the part of team which they killed terrorist in gurdaspur punjab #gurdaspurattack http://t.co/fgwkp8qedo .,2,0,
2015-07-28 04:39:26,625888269822115840,342561885,"hotels , offices and apartment blocks description  ?",2,6,
2015-07-27 15:20:38,625687246469922816,17928498,thoughts & prayers with victims of cowardly #gurdaspurattack by terrorists today  .,2,1,
2015-07-27 14:56:38,625681206965735424,148215467,"its a lesson to those who say , we counter terroriam through terrorism #gurdaspurattack .",2,1,
2015-07-27 17:24:48,625718492034011136,770818608,sad n painful day for the nation #gurdaspurattack n loss of its most beloved president #ripkalam .,2,1,
2015-07-27 11:52:28,625634858522447872,1469381010,innocent keep dying and we keep cancelling cricket series  .,2,1,
2015-07-27 12:12:47,625639972490616832,1547909688,pak rangers are adamant to put mohajirs against the wall & forcing them to think if they made mistake by making pakistan #gurdaspurattack .,2,3,
2015-07-28 11:12:13,625987117181579264,857230386,how do we put this correctly that terrorists were not from #pakistan but were trained well in #pakistan  .,2,3,
2015-07-27 08:25:26,625582754831306752,154434681,"sp goes down for you , for me , for us , in #gurdaspur , punjab  .",2,0,
2015-07-27 12:25:15,625643107451715584,2892260160,this is a cowardly act of terrorists for which six innocent lives have to pay price  .,2,1,
2015-07-27 10:13:38,625609985469235200,2238745512,our shameless mp's are busy in saving #yakubmemon while indian army fighting wid bloody terrorists to save innocents  !,2,2,
2015-07-27 12:50:21,625649423847190529,145150392,"i hope there are not more in india and these attacks are over , if it continues the war begins #gurdaspurattack .",2,1,
2015-07-27 14:12:44,625670155549278208,325573776,"to err is pakistan , to forgive india  !",2,6,
2015-07-27 15:59:47,625697095324794880,391405388,"modi cannot save india but india blames pakistan for every born child , rape , anarchy , every illegal activity #gurdaspurattack .",2,2,
2015-07-27 06:29:11,625553502324965376,243172027,all the bleeding hearts who root 4 #yakubmemon will argue #gurdaspurattack is a false flag attack  .....,2,6,
2015-07-27 14:38:31,625676645844660224,83194126,#gurdaspurattack very angry and this government begs to lick boot of nawaz shariff  .,2,2,
2015-07-27 10:48:38,625618791582429184,124102246,#bhakts iq says responsible 4 #gurdaspurattack salute  !,2,1,
2015-07-27 10:59:11,625621448141488129,2428422721,invade border to dismantle those bastards out there in pakistan  .,2,1,
2015-07-28 03:50:01,625875833350062080,2626133494,"rajnath ji , how about a cross border raid ala myanmar  .",2,2,
2015-07-27 03:33:19,625509242926141440,41647950,they are looking at what sort of response india gives them  .,2,6,
2015-07-27 12:18:31,625641415612063744,1977605408,respect us nd dnt let us down  .,2,6,
2015-07-27 08:08:38,625578528159895552,16025709,"irony , #congress claiming intelligence failure 4 #gurdaspurattack  ..",2,2,
2015-07-27 14:51:43,625679969629290496,169527526,#gurdaspurattack don't you think police should have such type of armors  ?,2,2,
2015-07-27 08:40:12,625586470602956800,2195516851,rip baljit sing who died fighting against terrorists in punjab terror attack  .,2,1,
2015-07-27 10:45:22,625617971210092545,319665831,"such a stupid congressions , this time for unity not for blaming #gurdaspurattack .",2,2,
2015-07-27 14:11:44,625669907439611905,477816774,most news channels r discussing abt cricket with pak  .,2,6,
2015-07-27 12:36:58,625646057297309696,576858734,don't give them platform on your news channel  .,2,6,
2015-07-27 11:24:36,625627845423861760,1530037800,"#gurdaspurattack wat can v xpect 4rm govt dis govt has come 2govern with 0tolerance , can v c dat  ?",2,2,
2015-07-27 06:13:42,625549604956672000,1332230514,"god bless all , except those fucking terrorists  .",2,1,1
2015-07-27 15:24:41,625688262678458368,948025009,"sp baljit singh got martyr in #gurdaspurattack , not a single celebrity bats an eye , but when it comes to yakub , they request president .",2,6,
2015-07-27 19:09:05,625744737593507840,203580626,"review your word , thulla , after the #gurdaspurattack  .",2,6,
2015-07-27 16:22:25,625702791793606657,1099870128,sir open ur eyes pakistan needs thrashing #gurdaspurattack .,2,6,
2015-07-27 14:49:56,625679519987269633,560774426,#gurdaspurattack was all smiles ever since she heard one of the terrorist was a sikh  !,2,5,
2015-07-27 13:46:51,625663641430306816,85751028,we regret for peshawar attack and pakistani pig are celebrating #gurdaspurattack #gurdaspurawakeskhalistan .,2,1,1
2015-07-27 15:22:31,625687718018744320,1665158287,ashamed of being known by those people who are blaming pm for #gurdaspurattack and politicising this tragedy  .,2,2,
2015-07-27 13:32:50,625660115304083456,2570793962,#gurdaspurattack please stop looking for political brownie points .,2,2,
2015-07-27 14:37:16,625676331687112704,2987782648,something had to happen after indian unprovoked firing at loc but what does it hv to do with pakistan #gurdaspurattack .,2,3,
2015-07-27 15:46:41,625693798396375045,235521741,"are pakistanis living in some , capitol , from hunger games  ?",2,6,
2015-07-27 13:36:55,625661142598225920,893284032,waiting for salman khan to tweet in their support  .,2,6,
2015-07-27 10:21:55,625612069753126912,775084764,"sp lost his life and other side how pm , cm  .",2,2,
2015-07-27 11:21:26,625627045989462016,17803795,"those who say that army personnel join to get killed , what do you have to say now  ?",2,6,
2015-07-27 07:25:03,625567562269483008,80228011,our soulful condolences for the victims & their families  .,2,1,
2015-07-27 07:04:58,625562504807079936,512277889,"may be gurdaspur militants attcked is a divert our mind , may be their actual target somethigelse #gurdaspurattack .",2,3,
2015-07-27 07:08:14,625563328056659968,101164760,just spread propaganda against aap/kejriwal on sm and cry foul #gurdaspurattack .,2,2,
2015-07-27 14:21:51,625672451557449729,82021178,"can indian media , come forward and say these were act of islamic terrorist  .",2,5,
2015-07-27 14:18:46,625671674269073408,70452093,i fear living in my own country coz of #primeministers like u  .,2,2,
2015-07-27 11:05:42,625623090362458112,88168164,yes n they r all hired by n his party so they devise plans 2 bypass n spread chaos #gurdaspurattack https://t.co/sqtmhgattz .,2,2,
2015-07-27 12:10:08,625639304941834240,2998200620,"cm describes #gurdaspurattack as a , dastardly act ,  .",2,2,
2015-07-27 10:26:43,625613277997875200,3254469266,"a terrorist , example , #yakubmemon , should never be given be benefit of doubt otherwise things like #gurdaspurattack happens .",2,1,
2015-07-27 16:40:21,625707306374664192,181620591,two horrible incidents took place today & it is an unforgettable day for a lot of people like me  .,2,1,
2015-07-28 11:44:17,625995185298608128,183728265,"india must realize , its not pak arranging every terrorist act , in fact they need to revise their policy on minorities  .",2,2,
2015-07-27 09:55:31,625605426420125696,3002889751,#gurdaspur terror attack make me sad lets #prayforgurdaspur #gurdaspurattack .,2,1,
2015-07-27 13:14:09,625655412671426561,1333246670,finally its done salute to punjab police proud of them #gurdaspurattack .,2,2,
2015-07-27 12:07:46,625638707056373761,1662604596,according2 #gurdaspurattack wasn't terrorists but petty thieves on stolen maruti800 petrol was denied all this :) .,2,3,
2015-07-27 14:39:14,625676825851641856,75465334,furious abt wht hapnd in #gurdaspurattack today  ..,2,1,
2015-07-27 13:48:01,625663936701014017,108643970,but whats her view on punjab dy cm leaving for poland during #gurdaspurattack  ?,2,2,
2015-07-27 15:15:52,625686045367992320,2362657758,whole media is talking abt bravery of sp  .,2,1,
2015-07-28 03:59:05,625878114187345921,1682654664,rumors of #gurdaspurattack perpetrators being badal's men are unfounded  !,2,6,
2015-07-27 16:41:12,625707519344709632,2937889657,#pakistanboat ws fake encounter ~ congress #manipurrevenge was drama ~ congress #gurdaspurattack an intelligence failure ~ congress .,2,2,
2015-07-27 11:11:13,625624475426402304,226997507,"you praised the quran , gave land to islamic bangladesh and kissed up to pakistanis , what did you get in return  ?",2,5,
2015-07-27 13:45:58,625663421132902400,1913838684,so while #pakistan deems it fit to call them #terrorists still caught up in word-play #gurdaspurattack #india #rebels .,2,6,
2015-07-27 14:37:05,625676285885448192,418764113,uncle indian rebels looking for there rights  .,2,6,
2015-07-27 07:56:39,625575511599611904,82090654,some people just want to watch the world burn #gurdaspurattack .,2,6,
2015-07-27 15:44:39,625693289694539778,3240999540,we must make sure we don't lose more to extremists  .,2,1,
2015-07-27 14:16:39,625671143597428737,113573317,try taking one bullet i can assure u will pee in your pants  .,2,6,
2015-07-27 14:52:10,625680080258252800,361266966,"so a #sikh was shouting , allah akbar ,  ?",2,5,
2015-07-27 14:19:40,625671902749589505,177581509,thank you army police and everyone who supported to accomplish today's mission  .,2,2,
2015-07-27 10:45:10,625617922967232512,84377079,better 2 shoot them right now as else later we will have 2 deal with mercy petitions #gurdaspurattack .,2,1,
2015-07-27 11:14:11,625625223744741377,80830760,"#gurdaspurattack genuinely wish that our stronger than ever govt led by takes strict actions , measures against terrorism n pak .",2,2,
2015-07-27 12:56:59,625651094618636288,112263606,he will surely take this #gurdaspurattack seriously in mann ki baat  .,2,1,
2015-07-27 10:12:58,625609818242351105,1431403123,the entire nation is indebted to sp #baljeetsingh's martrydom & we hope will bring the guilty to justice  !,2,1,
2015-07-27 18:45:09,625738712899526657,764386674,"from #roc , ny we send prayers to our amazing friends in #india on this day & all days  .",2,1,
2015-07-27 06:26:53,625552922709921792,115290759,#punjab put on maximum alert after #gurdaspurattack terror attack http://t.co/sj5kgrpwnt .,2,0,
2015-07-27 07:51:37,625574244928204800,242247732,"#gurdaspurattack , lady militant among attackers , you mean ishrat jahan's friend or relative  ?",2,6,
2015-07-27 14:15:59,625670975355359237,758609641,"be it in syria , iraq , af-pak , #gurdaspurattack  ?",2,6,
2015-07-27 11:22:13,625627244161990656,1668151134,salute to those who sacrifice their lives for our peaceful sleep  .,2,1,
2015-07-27 08:02:42,625577036073951232,345037812,operation is ongoing & u've already started ur meaningless blame game #gurdaspurattack .,2,6,
2015-07-27 13:34:45,625660596550119424,22482501,has anyone spotted salman khan in gurdaspur yet  ?,2,6,
2015-07-27 14:02:52,625667673825890304,511173130,rip to the brave souls who lost their lives during #gurdaspurattack #waheguru .,2,1,
2015-07-27 11:04:07,625622690670465024,100920839,"if indian govt really cares for the nation & civilians , india should stop all trades with fucking coward dumbass pakistan #gurdaspurattack .",2,2,1
2015-07-27 08:50:14,625588995800436737,3046490198,"#gurdaspurattack , i will give statement in parliament tomorrow on gurdaspur terror incident , home minister  .",2,2,
2015-07-27 06:21:50,625551652477538304,835104968,media should question all #40pigswithterrorist on why they want mercy for #yakubmenon even after #gurdaspurattack .,2,6,
2015-07-27 07:05:39,625562676907909120,96108332,how can the opposition blame dialogue with pak as reason for this terror attack  !,2,6,
2015-07-27 12:31:08,625644588418478081,190753365,"#gurdaspurattack sorry our pm is in silent mode and also too busy , because he's investing that case why kattappa killed baahubali  ?",2,2,
2015-07-27 14:42:52,625677742084730881,146363506,sp baljit singh's cop father achhar ram too had laid down his life in an encounter  .,2,1,
2015-07-27 10:49:20,625618968733196288,47359542,"cross the border , destroy training camps  .",2,1,
2015-07-28 03:09:24,625865612011532288,2791487888,all the pretentious humanitarians and followers of secularism let's go to aid the victims of the gurdaspur terrorist attack #gurdaspurattack .,2,1,
2015-07-27 14:32:17,625675078961725441,391203231,"and again #india is attacked by the militants , our #politicians still fighting among themselves regarding whom to blame  !!",2,2,
2015-07-27 12:15:03,625640541573746688,117724053,at least the government of india could provide bulletproof to all policemen in india it could save a life #gurdaspurattack .,2,2,
2015-07-27 12:53:28,625650206927814657,422378970,once again nation felt pain bcoz of terrorism we have seen lots of statement by our nsa now its time to take a revenge #gurdaspurattack .,2,2,
2015-07-27 12:47:13,625648636878163970,98609573,we cant let our soldiers and innocent people die like this  ...,2,1,
2015-07-27 09:19:58,625596480838049792,3208050154,those who are demanding mercy or release for terrorist please bring killed alive and take everything  .,2,1,
2015-07-27 13:35:56,625660896883245056,469363449,peace every where learn from conflicts and avoid criticisms we all are humans #gurdaspurattack .,2,1,
2015-07-27 14:28:09,625674035469271042,3140814168,#gurdaspurattack modi will reply to pakistan wait and watch .,2,2,
2015-07-27 11:18:54,625626409512345600,201409120,"shameful , as terror attack storms punjab , deputy cm sukhbir badal choses to fly away to poland #gurdaspurattack http://t.co/letxwcowbk .",2,2,
2015-07-27 14:15:50,625670939120762880,105498404,secularists write letters to spare terrorists but don't even share their condolences during terrorist attacks  .,2,1,
2015-07-27 11:21:09,625626976158527488,2997334620,shaheed sp baljit singh ji we salute you #gurdaspurattack http://t.co/rlh4fmwonx .,2,1,
2015-07-27 14:42:55,625677751085707264,2365756207,who cares for any sort of ties with them this rogue state will remain like this  !!,2,1,
2015-07-28 10:54:56,625982768644816896,252485617,i hope instructs to read column & follow his advice when he speaks on #gurdaspurattack .,2,6,
2015-07-27 09:33:41,625599930418139136,56692511,hope kejriwal doesn't think officers are thulla  .,2,2,
2015-07-27 18:16:12,625731427158482944,2248555572,if our population is much the government should make it a rule to keep quiet like this should not encourage terrorism  .,2,2,
2015-07-27 09:40:03,625601535506956288,93202254,"it's taking us so long to wipe 3 terrorist , i shudder what if number was more #gurdaspurattack kill the bastards .",2,6,1
2015-07-27 11:49:49,625634192056041472,470043627,"innocent lives lost , #gurdaspurattack is very condemnable  !",2,1,
2015-07-27 14:16:36,625671130074980352,367742389,why should #pcb not refuse to play with #india when #bcci is accusing #pakistan even before its government  ?,2,6,
2015-07-27 11:08:08,625623700625342464,36115718,"whoever spotted the bombs on the railway tracked should be felicitated , imagine the damage had that gone off  !",2,1,
2015-07-27 09:33:49,625599963876081664,2215376382,only location changes it's condemnable and condolences for lost life .,2,1,
2015-07-27 14:01:33,625667341829865473,188078181,had modi not diverted intelligence agencies snooping #gurdaspurattack cud hv been avoided  .,2,2,
2015-07-27 13:55:24,625665794186186752,469363449,indian propaganda started #gurdaspurattack #growup democratic country #indians .,2,1,
2015-07-27 15:04:47,625683256738852865,2194025930,#gurdaspurattack #gurdaspur it was strong reply to those who dare to do these heinous acts will be doomed  ...,2,1,
2015-07-27 14:24:09,625673028765093888,342815743,do someone know why terrorist attacks happens mostly during parliamentary sessions  ?,2,6,
2015-07-27 14:42:33,625677659742322688,403780910,"regardless of who did it , hardliners in both #india & #pakistan will be emboldened  .",2,1,
2015-07-27 12:39:27,625646679765549056,2615528552,"#gurdaspurattack please give masks to our security forces swat team modi ji , their identity should be kept secret  .",2,2,
2015-07-27 11:19:31,625626566626684928,179847430,no doubt narendramodi is a part time pm n a full time national disgrace #gurdaspurattack mr pm plz resign .,2,2,
2015-07-27 11:23:15,625627505941196800,440186870,heart goes out to all the families who lost their loved ones in #gurdaspurattack terrorism has no nationality/religion #pakstandswithindia .,2,1,
2015-07-27 14:45:11,625678323637551104,3087920864,salute to brave jawans for killing 3 terrorists who did #gurdaspurattack http://t.co/lstibzzxxq .,2,2,
2015-07-27 05:18:02,625535595893264384,625759462,"lt gen ks brar , head of op blue star , says response to #gurdaspurattack too late .",2,3,
2015-07-27 19:14:47,625746170871025664,2558654874,when your own sickular army kills sikhs in #gurdaspurattack then how r they secure in india  ?,2,6,
2015-07-27 13:01:46,625652297549414400,88168164,no we r sick n tired of u  .,2,6,
2015-07-27 15:34:48,625690810651123713,918847968,"pakistan-india cricket series in jeopardy after #gurdaspurattack , bcci http://t.co/qnxbzru0bu/s/xsen http://t.co/pgfr9lxjue/s/zzuf .",2,3,
2015-07-27 12:16:13,625640836227690497,1175047638,india is not in position 2 deliver any befitting rply .,2,1,
2015-07-27 13:09:53,625654341127397376,211493692,hang all d terrorists lying in jail  .,2,1,
2015-07-27 16:36:37,625706365541941248,123613421,bad day fr india first #gurdaspurattack and nw this .,2,1,
2015-07-27 12:30:25,625644409237958656,189209349,"violence , the weapon of the cowardly and insecure  .",2,6,
2015-07-27 13:47:15,625663743469293568,387648622,"i think its time for shows , 56inch ka sina .",2,2,
2015-07-27 11:58:19,625636328625999872,123000364,don't want 2waste more life's please act to end this coward acts #gurdaspurattack #makeithappen #salesh #indianarmy http://t.co/o6j3szkj58 .,2,1,
2015-07-27 17:52:14,625725394252009472,1923161750,"#cctv , s cud ve hlp out alot finding abt #terrorist #gurdaspurattack .",2,3,
2015-07-27 15:44:54,625693349756846080,267878664,it's really been a sad day for india  .,2,1,
2015-07-27 13:58:08,625666482916077569,169857548,sp baljit singh who lost his life in #gurdaspurattack had lost his father in a similar terrorist attack #respect http://t.co/xjdxle2x5e .,2,3,
2015-07-27 18:27:32,625734278299561985,710669802,it was sad day fr india today r.i.p apj abdul #kalam sir & sp #baljeetsingh & all those #heroes of #gurdaspurattack who lost der lives :-( .,2,1,
2015-07-27 13:25:06,625658168790482945,73390792,congress mocking indians when entire india sad for #gurdaspurattack .,2,2,
2015-07-27 13:45:38,625663336378544128,599108473,salute to sp baljeet singh who died in battle with terrorist today in gurdaspur  .,2,1,
2015-07-27 13:25:26,625658252370403328,109188156,#gurdaspurattack that bitch salman khan will neva come up against awl these attack// .,2,6,
2015-07-27 13:39:26,625661778970554372,3158800602,"intelligence failure is one thing , least we can do is b fight ready #gurdaspurattack .",2,2,
2015-07-27 10:54:53,625620364895215616,49905937,"okay , next attack pls  .",2,6,
2015-07-27 18:21:40,625732802437234690,429856183,first for the death of genius dr. kalam  ..,2,1,
